@RELATION DB 

@ATTRIBUTE name STRING 
@ATTRIBUTE cites_count.currentYear  NUMERIC 
@ATTRIBUTE cites_count.L5Y.mean  NUMERIC 
@ATTRIBUTE cites_count.L5Y.median  NUMERIC 
@ATTRIBUTE cites_count.L5Y.std  NUMERIC 
@ATTRIBUTE cites_count.speed.mean  NUMERIC 
@ATTRIBUTE cites_count.speed.median  NUMERIC 
@ATTRIBUTE cites_count.speed.std  NUMERIC 
@ATTRIBUTE cites_count.acc.mean  NUMERIC 
@ATTRIBUTE cites_count.acc.median  NUMERIC 
@ATTRIBUTE cites_count.acc.std  NUMERIC 
@ATTRIBUTE cites_publication.currentYear  NUMERIC 
@ATTRIBUTE cites_publication.L5Y.mean  NUMERIC 
@ATTRIBUTE cites_publication.L5Y.median  NUMERIC 
@ATTRIBUTE cites_publication.L5Y.std  NUMERIC 
@ATTRIBUTE cites_publication.speed.mean  NUMERIC 
@ATTRIBUTE cites_publication.speed.median  NUMERIC 
@ATTRIBUTE cites_publication.speed.std  NUMERIC 
@ATTRIBUTE cites_publication.acc.mean  NUMERIC 
@ATTRIBUTE cites_publication.acc.median  NUMERIC 
@ATTRIBUTE cites_publication.acc.std  NUMERIC 
@ATTRIBUTE authors_count.currentYear  NUMERIC 
@ATTRIBUTE authors_count.L5Y.mean  NUMERIC 
@ATTRIBUTE authors_count.L5Y.median  NUMERIC 
@ATTRIBUTE authors_count.L5Y.std  NUMERIC 
@ATTRIBUTE authors_count.speed.mean  NUMERIC 
@ATTRIBUTE authors_count.speed.median  NUMERIC 
@ATTRIBUTE authors_count.speed.std  NUMERIC 
@ATTRIBUTE authors_count.acc.mean  NUMERIC 
@ATTRIBUTE authors_count.acc.median  NUMERIC
@ATTRIBUTE authors_count.acc.std  NUMERIC 
@ATTRIBUTE authors_total.currentYear  NUMERIC 
@ATTRIBUTE authors_total.L5Y.mean  NUMERIC 
@ATTRIBUTE authors_total.L5Y.median  NUMERIC 
@ATTRIBUTE authors_total.L5Y.std  NUMERIC 
@ATTRIBUTE authors_total.speed.mean  NUMERIC 
@ATTRIBUTE authors_total.speed.median  NUMERIC 
@ATTRIBUTE authors_total.speed.std  NUMERIC 
@ATTRIBUTE authors_total.acc.mean  NUMERIC 
@ATTRIBUTE authors_total.acc.median  NUMERIC 
@ATTRIBUTE authors_total.acc.std  NUMERIC 
@ATTRIBUTE countries_count.currentYear  NUMERIC 
@ATTRIBUTE countries_count.L5Y.mean  NUMERIC 
@ATTRIBUTE countries_count.L5Y.median  NUMERIC 
@ATTRIBUTE countries_count.L5Y.std  NUMERIC 
@ATTRIBUTE countries_count.speed.mean  NUMERIC 
@ATTRIBUTE countries_count.speed.median  NUMERIC 
@ATTRIBUTE countries_count.speed.std  NUMERIC 
@ATTRIBUTE countries_count.acc.mean  NUMERIC 
@ATTRIBUTE countries_count.acc.median  NUMERIC 
@ATTRIBUTE countries_count.acc.std  NUMERIC 
@ATTRIBUTE countries_total.currentYear  NUMERIC 
@ATTRIBUTE countries_total.L5Y.mean  NUMERIC 
@ATTRIBUTE countries_total.L5Y.median  NUMERIC 
@ATTRIBUTE countries_total.L5Y.std  NUMERIC 
@ATTRIBUTE countries_total.speed.mean  NUMERIC 
@ATTRIBUTE countries_total.speed.median  NUMERIC 
@ATTRIBUTE countries_total.speed.std  NUMERIC 
@ATTRIBUTE countries_total.acc.mean  NUMERIC 
@ATTRIBUTE countries_total.acc.median  NUMERIC 
@ATTRIBUTE countries_total.acc.std  NUMERIC 
@ATTRIBUTE articles_count.currentYear  NUMERIC 
@ATTRIBUTE articles_count.L5Y.mean  NUMERIC 
@ATTRIBUTE articles_count.L5Y.median  NUMERIC 
@ATTRIBUTE articles_count.L5Y.std  NUMERIC 
@ATTRIBUTE articles_count.speed.mean  NUMERIC 
@ATTRIBUTE articles_count.speed.median  NUMERIC 
@ATTRIBUTE articles_count.speed.std  NUMERIC 
@ATTRIBUTE articles_count.acc.mean  NUMERIC 
@ATTRIBUTE articles_count.acc.median  NUMERIC 
@ATTRIBUTE articles_count.acc.std  NUMERIC 
@ATTRIBUTE conf_count.currentYear  NUMERIC 
@ATTRIBUTE conf_count.L5Y.mean  NUMERIC 
@ATTRIBUTE conf_count.L5Y.median  NUMERIC 
@ATTRIBUTE conf_count.L5Y.std  NUMERIC 
@ATTRIBUTE conf_count.speed.mean  NUMERIC 
@ATTRIBUTE conf_count.speed.median  NUMERIC 
@ATTRIBUTE conf_count.speed.std  NUMERIC 
@ATTRIBUTE conf_count.acc.mean  NUMERIC 
@ATTRIBUTE conf_count.acc.median  NUMERIC 
@ATTRIBUTE conf_count.acc.std  NUMERIC 
@ATTRIBUTE field_count.currentYear  NUMERIC 
@ATTRIBUTE field_count.L5Y.mean  NUMERIC 
@ATTRIBUTE field_count.L5Y.median  NUMERIC 
@ATTRIBUTE field_count.L5Y.std  NUMERIC 
@ATTRIBUTE field_count.speed.mean  NUMERIC 
@ATTRIBUTE field_count.speed.median  NUMERIC 
@ATTRIBUTE field_count.speed.std  NUMERIC 
@ATTRIBUTE field_count.acc.mean  NUMERIC 
@ATTRIBUTE field_count.acc.median  NUMERIC 
@ATTRIBUTE field_count.acc.std  NUMERIC 
@ATTRIBUTE field_total.currentYear  NUMERIC 
@ATTRIBUTE field_total.L5Y.mean  NUMERIC 
@ATTRIBUTE field_total.L5Y.median  NUMERIC 
@ATTRIBUTE field_total.L5Y.std  NUMERIC 
@ATTRIBUTE field_total.speed.mean  NUMERIC 
@ATTRIBUTE field_total.speed.median  NUMERIC 
@ATTRIBUTE field_total.speed.std  NUMERIC 
@ATTRIBUTE field_total.acc.mean  NUMERIC 
@ATTRIBUTE field_total.acc.median  NUMERIC 
@ATTRIBUTE field_total.acc.std  NUMERIC 
@ATTRIBUTE access_open_count.currentYear  NUMERIC 
@ATTRIBUTE access_open_count.L5Y.mean  NUMERIC 
@ATTRIBUTE access_open_count.L5Y.median  NUMERIC 
@ATTRIBUTE access_open_count.L5Y.std  NUMERIC 
@ATTRIBUTE access_open_count.speed.mean  NUMERIC 
@ATTRIBUTE access_open_count.speed.median  NUMERIC 
@ATTRIBUTE access_open_count.speed.std  NUMERIC 
@ATTRIBUTE access_open_count.acc.mean  NUMERIC 
@ATTRIBUTE access_open_count.acc.median  NUMERIC 
@ATTRIBUTE access_open_count.acc.std  NUMERIC 
@ATTRIBUTE access_closed_count.currentYear  NUMERIC 
@ATTRIBUTE access_closed_count.L5Y.mean  NUMERIC 
@ATTRIBUTE access_closed_count.L5Y.median  NUMERIC 
@ATTRIBUTE access_closed_count.L5Y.std  NUMERIC 
@ATTRIBUTE access_closed_count.speed.mean  NUMERIC 
@ATTRIBUTE access_closed_count.speed.median  NUMERIC 
@ATTRIBUTE access_closed_count.speed.std  NUMERIC 
@ATTRIBUTE access_closed_count.acc.mean  NUMERIC 
@ATTRIBUTE access_closed_count.acc.median  NUMERIC 
@ATTRIBUTE access_closed_count.acc.std  NUMERIC 
@ATTRIBUTE sponsor_count.currentYear  NUMERIC 
@ATTRIBUTE sponsor_count.L5Y.mean  NUMERIC 
@ATTRIBUTE sponsor_count.L5Y.median  NUMERIC 
@ATTRIBUTE sponsor_count.L5Y.std  NUMERIC 
@ATTRIBUTE sponsor_count.speed.mean  NUMERIC 
@ATTRIBUTE sponsor_count.speed.median  NUMERIC 
@ATTRIBUTE sponsor_count.speed.std  NUMERIC 
@ATTRIBUTE sponsor_count.acc.mean  NUMERIC 
@ATTRIBUTE sponsor_count.acc.median  NUMERIC 
@ATTRIBUTE sponsor_count.acc.std  NUMERIC 
@ATTRIBUTE sponsor_total.currentYear  NUMERIC 
@ATTRIBUTE sponsor_total.L5Y.mean  NUMERIC 
@ATTRIBUTE sponsor_total.L5Y.median  NUMERIC 
@ATTRIBUTE sponsor_total.L5Y.std  NUMERIC 
@ATTRIBUTE sponsor_total.speed.mean  NUMERIC 
@ATTRIBUTE sponsor_total.speed.median  NUMERIC 
@ATTRIBUTE sponsor_total.speed.std  NUMERIC 
@ATTRIBUTE sponsor_total.acc.mean  NUMERIC 
@ATTRIBUTE sponsor_total.acc.median  NUMERIC 
@ATTRIBUTE sponsor_total.acc.std  NUMERIC 
@ATTRIBUTE publications.currentYear  NUMERIC 
@ATTRIBUTE publications.L5Y.mean  NUMERIC 
@ATTRIBUTE publications.L5Y.median  NUMERIC 
@ATTRIBUTE publications.L5Y.std  NUMERIC 
@ATTRIBUTE publications.speed.mean  NUMERIC 
@ATTRIBUTE publications.speed.median  NUMERIC 
@ATTRIBUTE publications.speed.std  NUMERIC 
@ATTRIBUTE publications.acc.mean  NUMERIC 
@ATTRIBUTE publications.acc.median  NUMERIC 
@ATTRIBUTE publications.acc.std  NUMERIC 

@DATA 
University of Texas at Austin,3538,102123.16666666667,119706,72889.00153524916,40781.6,41734,7992.153867387689,9305.5,8369,3724.1371148227076,0.6435067,11.418965116666667,20.989424,8.002229167503618,4.4950810599999995,4.870421,0.8532479654316995,0.8852739249999995,0.6340145000000001,0.6163989421687613,5498,8362.166666666666,8936,1286.4237788881583,823,190,1290.3661495870078,872.75,1614.5,1351.0587283682378,51,51,51,0,0,0,0,0,0,0,3109,5301.166666666667,5591,1218.098848844196,1613,1672,837.2129955990889,1127.75,1217,515.2370207001823,126,137,138,9.865765724632494,10.8,18,4.069397989875161,5.75,4,2.5860201081971503,12915,19042.333333333332,20095.5,2944.470505125761,2945.2,1567,2842.1368299221626,2078.5,3662.5,2874.4559920096185,4229,5796.333333333333,6050,715.7452215853224,485.2,200,629.6346242067696,541.5,210,657.3482714665035,523,1278,1419,339.9053789904871,212.8,14,349.45122692587586,249,444,368.5010176376722,28,28,28,0,0,0,0,0,0,0,9602,14401.833333333334,15468.5,2161.7564167952773,1532,540,2197.5314332222874,1418.75,150,2204.013540679821,887,1477.5,1655.5,284.4818389048177,234,662,225.21900452670508,197,23.5,216.6252524522476,4193,5241.166666666667,5327.5,540.2584001095114,582,355,596.5678502903086,515.75,171,497.4391294419851,10,10,10,0,0,0,0,0,0,0,1857,1868.1666666666667,1801.5,424.10549657157503,427,300,312.4304722654306,238.75,383,162.7995316332329
Ruprecht-Karls-Universität Heidelberg,3306,87177.5,94811.5,56765.15477752762,31016.8,27927,11217.39512364613,12477.75,14960,8523.600922585478,0.82567436,13.361989393333332,19.836139,8.818371112312168,4.7961807279999995,4.358457999999999,1.5984921097099702,2.08108309,1.8109629999999992,0.6444135616295523,4004,6184.666666666667,6507.5,996.985734880673,718.2,352,962.1747034712563,705,1187.5,911.3454339601423,51,51,51,0,0,0,0,0,0,0,3284,5664.333333333333,6004,1221.9801780534558,1411.2,274,961.9424930836562,1248.75,1738.5,660.030444373591,149,148.83333333333334,152,9.770988804733236,7.2,4,5.114684741017769,8.25,7.5,3.344772040064913,14546,21920,23434.5,3842.1458847888634,3307.6,3404,3691.5120262569917,3691.75,2004.5,3879.705489789141,3218,4823.333333333333,5045,729.9419307193019,498,305,672.7793100266981,532,183.5,573.1958653026031,380,495.3333333333333,480.5,88.6184079196993,93.2,28,78.49433100549365,88.75,35,73.32248972859556,28,28,28,0,0,0,0,0,0,0,6326,9736.5,10766,1556.0206457499207,1104.8,370,1544.886973211956,1260.25,2143,1473.6114438684303,1460,2036.6666666666667,2171.5,273.3615839059241,211.2,33,274.01197054143455,214.25,379.5,293.3294862437119,2381,3015.8333333333335,3126,297.43706150302717,254.8,166,297.82370624246823,247.5,67.5,326.74187059512286,10,10,10,0,0,0,0,0,0,0,1283,1384.8333333333333,1890,453.7184944679049,478,383,368.7817782917155,361,283,182.80180524272728
Ecole Polytechnique,793,19980.166666666668,34252.5,12603.73097428782,6790.6,6845,3288.525055400977,4729.5,4039,2032.4277969955047,0.7030142,10.969621966666667,18.810774,6.916221558393688,3.72220996,4.049382,1.5735883594619093,2.0355218500000003,2.0675187000000013,1.1094578942350481,1128,1725.8333333333333,1821.5,270.8052293110719,201.8,54,292.70353602237196,213.25,404,311.4942816489574,51,51,51,0,0,0,0,0,0,0,4092,5479.833333333333,5126.5,1292.5048570723268,1362,143,1150.400104311539,1082.25,1368,859.1176796574495,101,108.33333333333333,115.5,9.94428926011753,9,20,6.899275324264136,7.75,7,3.766629793329841,6875,9495,7278.5,2002.0695958599108,2066.2,5569,1772.9342232581557,1473.5,316.5,1829.991325116051,964,1377.8333333333333,1465.5,188.79743701179373,151.2,56,208.0955549741512,133.25,255.5,216.98891100699132,62,223.5,275,76.08274004880037,58.8,39,49.42630878388553,37.5,31,30.532769281544052,26,25.166666666666668,25.5,1.067187372905475,1.4,1,1.019803902718557,1.25,1,1.0897247358851685,1961,2932.8333333333335,3106,443.80904927932943,369.6,166,481.948378978496,341,80,466.83990831975797,304,402.5,424,67.76368250520825,69.4,38,62.05030217492901,64.25,29.5,48.45810045802456,637,920.3333333333334,952.5,128.60231551397337,93.2,328,117.73087955162826,86.75,14,127.98119979121934,10,10,10,0,0,0,0,0,0,0,692,629.1666666666666,426.5,282.235963138805,255.4,252,154.50902886239368,108.25,106.5,31.155858197135252
University of Washington,6579,168194,297509,113013.43877167883,63197.8,57878,13841.913804095155,16381.5,19341,11130.265237181007,0.76749885,13.658296191666667,19.550992,9.389948491847058,5.271458230000001,5.281824,1.0998064578143039,1.2078537375,0.6539988499999998,1.1511019748467963,8572,11907.5,12731.5,1549.307237660325,1203.6,4669,1737.7905052105675,1234.5,354.5,1718.6059030504928,51,51,51,0,0,0,0,0,0,0,2847,5302.333333333333,5596,1255.9317479686367,1467.2,1812,934.853443059392,1241.5,1338,527.0870421476893,153,170.16666666666666,173.5,12.019659821401861,14.2,25,7.652450587883596,12.5,16,4.092676385936225,19692,26949.833333333332,28265,3869.8602221383767,3558.4,2354,3961.922795815184,3239.25,1038,4067.7880583309648,6538,8475.333333333334,8791,926.3189995292599,821.2,345,1056.6364370018669,789.5,1430.5,915.2651255237469,701,1017.6666666666666,1092.5,142.97513381315258,97,362,133.6832076216007,110,181,121.65319560126648,28,28,28,0,0,0,0,0,0,0,13922,19024.333333333332,19862.5,2413.1935042364275,1931.8,528,2686.5532118311,2162,3580,2557.0620837202996,2432,3565.5,3784,575.1683087004475,495,276,449.9164366857472,458.25,261,334.24420339027574,5901,7302.833333333333,7451,691.948797880948,694.2,2309,846.7720826763244,616.25,789.5,596.9503224724818,10,10,10,0,0,0,0,0,0,0,2769,2397.3333333333335,2497.5,469.3987880493751,421.8,263,279.9767133173757,553.25,566,157.7234525997957
Osaka University,1784,46244.333333333336,46707,31556.273663972996,18060.2,17981,2295.5920717758195,2599.5,4719,2341.8320285622535,0.43269464,6.981945723333332,8.0356655,4.611923094553766,2.6302334719999996,2.5777730000000005,0.43077051095025437,0.5747505100000003,0.5263616500000006,0.39376252831549535,4123,6178.166666666667,6499,928.0218058980199,542.4,28,901.2654658867164,659.25,1233,955.2534676723242,51,51,51,0,0,0,0,0,0,0,2783,4931.666666666667,5178.5,1183.3805624377794,1541,1719,770.629612719366,1105.75,1296,472.1262410627056,93,98.16666666666667,88.5,9.940098367498962,14.6,16,3.7735924528226414,4.75,4,1.299038105676658,8848,13505.833333333334,14776,2189.328391437784,2140.2,1516,1984.640058045791,1690.75,2774.5,1937.943417001642,3292,4567,4813.5,576.9338494720748,429.8,1541,562.2196723701511,482,166.5,592.1085204588767,408,1014.5,1276.5,305.21727233781075,204.2,51,203.04620163893733,240.5,395,176.27889834010196,28,28,28,0,0,0,0,0,0,0,7454,10911.666666666666,11632.5,1559.3700294955297,1034.8,225,1526.4812347356255,1109.25,2073,1588.430573711045,1225,1763.6666666666667,1852,245.8215251401354,203,68,230.49425155521774,184.25,330.5,237.45881221803498,2575,3802.6666666666665,3915,578.4175731155555,355,258,464.3037798683099,399.5,709,489.3334752497524,10,10,10,0,0,0,0,0,0,0,1682,1752.8333333333333,1646,471.4171601553012,456.2,406,237.56464383405205,226.25,219,175.6849097105383
Zhejiang University,5697,98256,108155,59834.08185139971,33555.8,35435,9587.683878810356,9940.25,10390.5,6520.317529652984,0.55375195,7.924366041666666,8.60722515,5.049106007084533,2.74270801,3.1869080000000007,0.9656060384485395,1.1087002624999993,0.9353195249999995,0.8336086953919895,10288,12405.666666666666,12270,1287.2316117242544,1431.4,4246,1453.7206884405273,994.5,1601.5,1102.7829568868028,51,51,51,0,0,0,0,0,0,0,1899,2000.8333333333333,2005.5,65.59323305206279,103.8,59,49.68057970676268,54.5,78,38.66199684444661,104,112.66666666666667,113,7.845734863959881,8.6,16,9.28654941299512,11.5,13.5,7.22841614740048,15381,17674.333333333332,17103,1841.8283186973633,2025.6,243,1894.9812241813902,1343,513.5,1305.957311706627,8865,10073.666666666666,10164.5,808.0830540372829,867.2,33,910.6189982643675,641.5,217.5,647.2119050202955,592,1414.6666666666667,1637,388.2137154827079,361.4,327,405.1580432374507,336.25,198.5,364.40730988826226,28,28,28,0,0,0,0,0,0,0,19806,23003.833333333332,22173,2544.418821438186,2858.6,3486,2821.3524132940215,1982,2661,1521.34332088454,2241,2442.3333333333335,2388,433.5772390500016,401.2,401,217.8792326037523,264.75,173,267.3699450200041,7765,9164.833333333334,8942,812.0392881847255,997.2,2714,922.8992144324319,767.25,336.5,519.273711543344,10,10,10,0,0,0,0,0,0,0,1700,2306.8333333333335,2119.5,536.8890067374779,650.2,338,396.29958364853223,526.25,427.5,281.6392861445292
Georgia Institute of Technology,2561,61272.166666666664,29046,39370.22453757267,22131.6,18793,6403.893209603046,8150.75,10503,5565.8030586340365,0.6759039,10.664898466666667,18.337094999999998,6.872215978939454,3.8297640200000003,3.130274,1.1151524610508652,1.4268040499999999,1.32818755,0.9762280578922389,3789,5479,5725,763.6613560123798,494.8,2198,854.4177900769623,624,1162,881.8106372685692,51,51,51,0,0,0,0,0,0,0,1029,1483.8333333333333,1513,253.15437758191916,267.2,290,165.6036231487705,180.75,274,102.2310495886646,91,99.16666666666667,101.5,7.733405172080121,10.2,3,6.794115100585212,6,2.5,3.5355339059327378,6712,9109,7638.5,1237.6052143824647,1091.4,525,1211.8387021382011,983.25,1673,1363.2505960020703,2756,3324.1666666666665,3409.5,303.65024653739744,279.2,29,315.26204973006185,343.25,193.5,292.779247044595,726,1665.5,1815.5,431.5579335384764,270,231,399.979999499975,318.5,99.5,419.5715076122305,28,28,28,0,0,0,0,0,0,0,7726,10669.166666666666,11374.5,1368.4887548760573,1055.6,284,1537.4366458491875,1056.5,2019,1609.907838977126,618,899.8333333333334,663.5,178.90539088828174,177.8,249,97.51184543428558,122,140,41.72529209005013,3476,4575.5,4735,513.7274731476473,469.6,226,541.5483727239886,397.5,730.5,536.3918809974663,10,10,10,0,0,0,0,0,0,0,1770,1619.1666666666667,1586.5,479.2617297005422,430,428,226.64244968672574,142.75,142,74.10929428890819
University of Glasgow,2442,55115.166666666664,63831,33801.007531416704,18669,22656,8134.075190210624,9788.25,8310,4409.079630433091,0.7479326,11.923911766666665,17.261235499999998,7.538161976953776,4.15932048,3.2700734,1.6402967590086508,2.1923546500000017,2.2204905000000013,1.1164136486566114,3265,4501.166666666667,4614.5,600.273109139128,523.8,244,691.3851025296973,462.75,828,680.0133730302662,51,51,51,0,0,0,0,0,0,0,3137,5603.833333333333,5864.5,1237.8321664192695,1395,3133,943.9205475038669,1222.75,1477.5,653.9481535259504,125,137.5,132,13.949313005783953,15.6,27,11.976643937263894,21,28.5,9.354143466934854,11393,15918.666666666666,16530,2449.477812831861,2363,766,2543.7977120832543,1933,3267.5,2653.2362314728025,2474,3096.3333333333335,3160.5,325.94051945442783,323.4,119,377.37016310249015,274.25,153.5,308.5477070081708,273,482.1666666666667,521,94.25217356762772,59.6,21,87.12427905010175,64.25,16.5,85.34159302473795,28,28,28,0,0,0,0,0,0,0,5391,7352.833333333333,7472.5,991.1248519849668,935,289,1186.0325459278088,789,1269.5,996.1483323280726,1514,1879.5,1900.5,285.1886802335137,290.8,258,231.7407171819402,203,354.5,257.24793487995197,1951,2495.5,2551.5,265.34113263244103,273.6,203,258.05782297771947,201.25,38.5,241.38700772825368,10,10,10,0,0,0,0,0,0,0,1264,1373.3333333333333,1857.5,392.96211296029827,394.8,461,253.11451953611828,221,330,118.53269591129698
University of Illinois at Urbana-Champaign,2786,77949.33333333333,91640,53667.348706846155,30787.2,32188,8779.488855280812,15444.75,21079,6292.195180340483,0.6038145,10.522547333333334,18.880129500000002,7.249587055229616,4.1218468999999995,4.1984715,1.1018588282312032,1.8732472500000001,1.6662507500000006,0.5923995356596864,4614,7004.833333333333,7460.5,1074.973087518422,685.6,51,1138.446590754261,809.5,1526.5,1212.3276166119454,51,51,51,0,0,0,0,0,0,0,2995,5283.166666666667,5502.5,1202.2184239516914,1489.4,1755,877.2802516869965,1202.5,1227.5,471.24330233967254,123,141.16666666666666,141,10.730279068546581,10,15,7.429670248402684,11.5,13,1.8027756377319946,10649,16394.166666666668,17108.5,2745.509328380114,2658.8,748,2521.744269350086,2424,3595,2499.2745947574467,3671,4906.666666666667,5122,560.4871888713326,380.4,26,572.7790498962056,475,177,588.2762956298682,501,1231.1666666666667,1379,329.3166746798926,221.4,58,312.20864818258957,231.25,60.5,320.87643649853754,28,28,28,0,0,0,0,0,0,0,8527,12581.833333333334,13601,1838.5964226973672,1225.6,39,2023.4907066749777,1610.75,2831,2001.9504707909234,1013,1691.5,1798,342.73641475629637,317.8,205,198.51387860802075,168.25,279.5,213.31827746351226,3967,5347.333333333333,5564,641.5192038348415,549.6,280,667.7216785457846,622,980,648.3926279654944,10,10,10,0,0,0,0,0,0,0,2022,2030.6666666666667,2007.5,477.48461289925933,465.4,521,275.1934592245971,315.5,283.5,93.07658137254505
National Taiwan University,2001,55376.5,22769,37479.670368303225,20673.4,22951,5142.751543677761,5764.5,2420,3508.953512088754,0.47495845,8.469324491666667,14.609221,5.4566567027352715,2.9323895099999997,2.966709,1.1083457000543064,1.1666687375000002,1.278666725,0.6205143264288454,4213,6081.166666666667,6260.5,875.5568545534638,549.6,36,734.7499166383077,574,1113.5,804.5915112651885,51,51,51,0,0,0,0,0,0,0,3885,5143.666666666667,4713.5,1300.359010256612,1387.4,199,1115.2550560297855,917,1286.5,857.1210532941074,138,146.33333333333334,144,15.477582354991867,16.8,22,6.554387843269576,7.25,5,2.680951323690902,11392,15327,15214,2475.931609179327,2571.4,327,2632.3664334586856,2332,3366,1990.0996206220432,3429,4675.333333333333,4776,599.2079957929652,373.6,295,437.1972552521344,373,686.5,460.0635825622367,396,865.8333333333334,860,235.5790148171569,154.8,44,152.24900656490342,137.75,249,153.66583061956226,28,28,28,0,0,0,0,0,0,0,7458,10591.166666666666,11176,1461.9473789739798,923.6,3430,1276.257748262474,1005.5,1720.5,1397.6330884749402,1162,1490.6666666666667,1552,168.75788047443064,159,450,154.48624534242524,180.25,272,126.64393984711626,2712,3829.3333333333335,3810.5,607.5896824520823,408.8,22,339.7831072905185,364.25,160.5,363.1083688101942,10,10,10,0,0,0,0,0,0,0,1653,1566.8333333333333,1532.5,366.20368497448095,366.4,433,158.00455689631232,208.5,171.5,140.19718256798174
Universidad de Buenos Aires,788,21012.666666666668,38757.5,14974.58390814991,8802.8,7721,1901.9041405917385,2303.25,1673.5,1200.4481194537314,0.39538383,6.422720271666667,3.3880404000000004,4.603393928563302,2.702792234,2.4604456000000003,0.7594164320420598,0.8772584575000008,0.6618008150000008,0.4796581120635077,1993,3095.6666666666665,3305.5,496.2410928391786,322.8,5,547.3172389026313,373.25,32,562.5652739904943,51,51,51,0,0,0,0,0,0,0,2759,4900,5210,1157.7440707398735,1458.8,2919,814.1418549614066,1113.25,745.5,529.6679974285779,106,118.5,115.5,11.116804097101529,12.6,25,11.341957503006261,11,10,10.246950765959598,6167,9776,11191.5,1745.5064212619404,1712.8,712,1664.6317791031145,1228.25,2412.5,1758.1284616034177,1672,2458.3333333333335,2598.5,353.33915089550374,221.8,43,393.15716958997456,270.75,46,393.91647274517476,139,229.83333333333334,230,55.35165359368729,53.8,20,55.811826703665595,51,26,53.94441583704471,28,28,28,0,0,0,0,0,0,0,3381,5026.333333333333,5353,745.6099665523672,547.2,277,805.0459365775347,570,1097,833.0147057525455,563,903.1666666666666,705,171.84044602156064,160.4,67,192.6235707279875,139,242.5,178.45307506456703,1504,2095.8333333333335,2204.5,265.6999665453916,171.2,45,253.58501533016496,173.75,330,265.24458052899024,10,10,10,0,0,0,0,0,0,0,1520,1364.8333333333333,1917.5,508.91597756626015,457.6,352,295.70431177106633,191.25,162,183.5883642827072
Durham University,1052,26130.333333333332,36507.5,18059.418582987535,10554.8,7639,2500.9628865698905,4166.75,3206.5,2187.7458004759146,0.63031757,9.673911845000001,17.478444,6.686327728856178,3.927099286,3.7306335,1.0415647467067768,1.5267367674999996,1.288738285,0.7392700036850296,1669,2553.1666666666665,2700.5,400.1189059378335,313,172,423.5823414638528,297,77,396.36599248674196,51,51,51,0,0,0,0,0,0,0,483,758.1666666666666,808.5,135.95761185833703,103,25,101.19090868254915,109.25,121.5,77.1309762676449,89,100.16666666666667,109,8.334999833366657,9,23,7.483314773547883,7.25,3,5.80409338312195,4005,5698,5853.5,791.438774216511,785.4,480,825.4246422296828,611.5,1130.5,724.3226145855174,1380,1860.3333333333333,1952.5,216.84454236977135,163.6,593,216.17178354262612,155.5,275.5,213.5444918512299,95,205.33333333333334,233,50.818850395847754,42.6,16,43.82967031589447,37.25,9,42.57566793369189,27,27.5,27.5,0.5,0.6,1,0.48989794855663565,0.5,0.5,0.5,2884,4381.833333333333,4593,695.614456593753,668,387,752.5601637078594,520,866,582.6855927513568,587,800,815,100.80509246395575,104.2,66,104.43830714828731,93,34,83.03914739446691,1136,1704.1666666666667,1794,257.96667528104393,216.8,16,259.52680015751747,186.5,325,249.6522581512132,10,10,10,0,0,0,0,0,0,0,646,728.1666666666666,639,155.20998321270733,176.4,408,153.53774780163997,115.5,41.5,99.09717453086137
Sorbonne University,4177,124350.5,217388,83318.24233573742,46746,41038,12513.995700814348,16266,16456.5,11229.599525361535,0.73512846,11.084102576666666,19.4172215,7.3264980995677496,4.204666308,4.6531020000000005,0.9736828254248766,1.6672788649999992,1.5813212299999992,0.6568852409406639,5682,10265.166666666666,11553,2113.4278172885133,1351.6,4500,1658.272667567068,1249.75,1771,1114.854558899949,51,51,51,0,0,0,0,0,0,0,1162,4948.166666666667,5533.5,1952.7730211732808,1479.4,1736,763.6563625086876,757.5,552.5,236.12337876627126,155,162.66666666666666,165.5,8.137703743822469,8.4,2,4.841487374764082,5.75,5.5,2.7726341266023544,16069,30225.333333333332,32130,6661.0910934737685,5101.4,3172,5130.314009882825,4333.75,2953.5,3953.457940524978,4394,7661.5,8329,1516.9200978737586,987.6,3138,1125.7467921340037,892.75,1308,755.2090356318573,433,981.3333333333334,1227.5,288.406349136461,228.8,353,138.49678696634086,108.75,48.5,88.66897710022373,28,28,28,0,0,0,0,0,0,0,9215,16852.333333333332,18957.5,3520.0874831300553,2247.4,277,2762.6635408605225,2088.25,2599,1800.942860698251,50,50,50,0,0,0,0,0,0,0,281,281,281,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,33,33,33,0,0,0,0,0,0,0
